iyear,country_txt,longitude,latitude,k&w,radius
1984,South Africa,22.94,-30.56,104,7.200439718
1984,Spain,-3.75,40.46,128,7.5
1984,Sri Lanka,80.77,7.87,710,9.971675214
1984,Sudan,30.22,12.86,315,8.799208018
1984,Swaziland,31.47,-26.52,1,0.5
1984,Syria,39,34.8,1,0.5
1984,Thailand,100.99,15.87,20,4.821928095
1984,Turkey,35.24,38.96,46,6.023561956
1984,Uganda,32.29,1.37,235,8.376516947
1984,United Kingdom,-3.44,55.38,318,8.812882955
1984,United States,-95.71,37.09,783,10.1128685
1984,Venezuela,-66.59,6.42,2,1.5
1984,Yugoslavia,121.02,14.48,3,2.084962501
1984,Zaire,21.76,-4.04,2,1.5
1984,Zimbabwe,29.15,-19.02,4,2.5
1985,Angola,17.87,-11.2,6,3.084962501
1985,Argentina,-63.62,-38.42,12,4.084962501
1985,Austria,14.55,47.52,54,6.254887502
1985,Bangladesh,90.36,23.68,13,4.200439718
1985,Belgium,4.47,50.5,30,5.406890596
1985,Botswana,24.68,-22.33,1,0.5
1985,Canada,-106.35,56.13,333,8.879378367
1985,Chile,-71.54,-35.68,178,7.975733431
1985,Colombia,-74.3,4.57,1300,10.84429591
1985,Cyprus,33.43,35.13,3,2.084962501
1985,Denmark,9.5,56.26,11,3.959431619
1985,Ecuador,-78.18,-1.83,6,3.084962501
1985,Egypt,30.8,26.82,4,2.5
1985,El Salvador,-88.9,13.79,1292,10.83539035
1985,France,2.21,46.23,82,6.857552005
1985,Germany,10.45,51.17,123,7.442514505
1985,Greece,21.82,39.07,234,8.37036472
1985,Guatemala,-90.23,15.78,154,7.766786541
1985,Honduras,-86.24,15.2,15,4.406890596
1985,India,78.96,20.59,130,7.522367813
1985,Indonesia,113.92,-0.79,21,4.892317423
1985,Iran,53.69,32.43,74,6.709453366
1985,Ireland,-8.24,53.41,2,1.5
1985,Israel,34.85,31.05,24,5.084962501
1985,Italy,12.57,41.87,176,7.959431619
1985,Japan,138.25,36.2,9,3.669925001
1985,Kuwait,47.48,29.31,29,5.357980995
1985,Lebanon,35.86,33.85,2200,11.60328781
1985,Luxembourg,6.13,49.82,6,3.084962501
1985,Mozambique,35.53,-18.67,144,7.669925001
1985,Namibia,18.49,-22.96,100,7.14385619
1985,Nepal,84.12,28.39,28,5.307354922
1985,Nicaragua,-85.21,12.87,1806,11.31858218
1985,Niger,8.08,17.61,3,2.084962501
1985,Pakistan,69.35,30.38,1,0.5
1985,Peru,-75.02,-9.19,856,10.24146699
1985,Philippines,121.77,12.88,829,10.19522829
1985,Portugal,-8.22,39.4,9,3.669925001
1985,Romania,24.97,45.94,2,1.5
1985,Saudi Arabia,45.08,23.89,4,2.5
1985,South Africa,22.94,-30.56,333,8.879378367
1985,Spain,-3.75,40.46,249,8.460001932
1985,Sri Lanka,80.77,7.87,904,10.32017896
1985,Switzerland,8.23,46.82,10,3.821928095
1985,Syria,39,34.8,60,6.406890596
1985,Togo,0.82,8.62,3,2.084962501
1985,Turkey,35.24,38.96,1,0.5
1985,Uganda,32.29,1.37,40,5.821928095
1985,United Arab Emirates,53.85,23.42,1,0.5
1985,United Kingdom,-3.44,55.38,239,8.400866808
1985,United States,-95.71,37.09,16,4.5
1985,Zimbabwe,29.15,-19.02,5,2.821928095
1986,Angola,17.87,-11.2,142,7.64974712
1986,Argentina,-63.62,-38.42,14,4.307354922
1986,Australia,133.78,-25.27,23,5.023561956
1986,Bangladesh,90.36,23.68,317,8.80833903
1986,Belgium,4.47,50.5,2,1.5
1986,Bolivia,-63.59,-16.29,1,0.5
1986,Brazil,-51.93,-14.24,14,4.307354922
1986,Canada,-106.35,56.13,1,0.5
1986,Chad,18.73,15.45,1,0.5
1986,Chile,-71.54,-35.68,150,7.72881869
1986,Colombia,-74.3,4.57,867,10.25988818
1986,Costa Rica,-83.75,9.75,3,2.084962501
1986,Cyprus,33.43,35.13,3,2.084962501
1986,Ecuador,-78.18,-1.83,13,4.200439718
1986,Egypt,30.8,26.82,33,5.544394119
1986,El Salvador,-88.9,13.79,480,9.406890596
1986,Ethiopia,40.49,9.15,40,5.821928095
1986,Finland,25.75,61.92,1,0.5
1986,France,2.21,46.23,331,8.870687407
1986,Germany,10.45,51.17,286,8.659871337
1986,Greece,21.82,39.07,20,4.821928095
1986,Guatemala,-90.23,15.78,68,6.587462841
1986,Honduras,-86.24,15.2,14,4.307354922
1986,India,78.96,20.59,503,9.47441459
1986,Indonesia,113.92,-0.79,2,1.5
1986,Iran,53.69,32.43,183,8.015699838
1986,Israel,34.85,31.05,152,7.747927513
1986,Italy,12.57,41.87,2,1.5
1986,Jamaica,-77.3,18.11,3,2.084962501
1986,Japan,138.25,36.2,4,2.5
1986,Kuwait,47.48,29.31,1,0.5
1986,Lebanon,35.86,33.85,1265,10.80492167
1986,Malaysia,101.98,4.21,74,6.709453366
1986,Malta,14.38,35.94,1,0.5
1986,Morocco,-7.09,31.79,4,2.5
1986,Mozambique,35.53,-18.67,487,9.427777962
1986,Namibia,18.49,-22.96,28,5.307354922
1986,Nicaragua,-85.21,12.87,498,9.460001932
1986,Pakistan,69.35,30.38,411,9.182994584
1986,Peru,-75.02,-9.19,784,10.11470984
1986,Philippines,121.77,12.88,677,9.903012024
1986,Portugal,-8.22,39.4,2,1.5
1986,Saudi Arabia,45.08,23.89,94,7.054588852
1986,South Africa,22.94,-30.56,590,9.704571144
1986,Spain,-3.75,40.46,253,8.482993575
1986,Sri Lanka,80.77,7.87,1607,11.15015421
1986,Sudan,30.22,12.86,9,3.669925001
1986,Suriname,-56.03,3.92,5,2.821928095
1986,Sweden,18.64,60.13,2,1.5
1986,Syria,39,34.8,16,4.5
1986,Thailand,100.99,15.87,3,2.084962501
1986,Turkey,35.24,38.96,33,5.544394119
1986,Uganda,32.29,1.37,1,0.5
1986,United Kingdom,-3.44,55.38,143,7.659871337
1986,United States,-95.71,37.09,37,5.709453366
1986,Venezuela,-66.59,6.42,25,5.14385619
1986,Zambia,27.85,-13.13,2,1.5
1986,Zimbabwe,29.15,-19.02,1,0.5
1987,Afghanistan,67.71,33.94,2,1.5
1987,Angola,17.87,-11.2,15,4.406890596
1987,Argentina,-63.62,-38.42,14,4.307354922
1987,Austria,14.55,47.52,1,0.5
1987,Bangladesh,90.36,23.68,28,5.307354922
1987,Belgium,4.47,50.5,1,0.5
1987,Bolivia,-63.59,-16.29,26,5.200439718
1987,Botswana,24.68,-22.33,7,3.307354922
1987,Brazil,-51.93,-14.24,11,3.959431619
1987,Chile,-71.54,-35.68,38,5.747927513
1987,Colombia,-74.3,4.57,932,10.36418614
1987,Cyprus,33.43,35.13,3,2.084962501
1987,Djibouti,42.59,11.83,50,6.14385619
1987,Dominican Republic,-0.19,51.52,11,3.959431619
1987,Ecuador,-78.18,-1.83,1,0.5
1987,Egypt,30.8,26.82,13,4.200439718
1987,El Salvador,-88.9,13.79,738,10.02747701
1987,Fiji,178.07,-17.71,1,0.5
1987,France,2.21,46.23,13,4.200439718
1987,Germany,10.45,51.17,35,5.629283017
1987,Greece,21.82,39.07,39,5.785402219
1987,Guatemala,-90.23,15.78,249,8.460001932
1987,Haiti,-72.29,18.97,10,3.821928095
1987,Honduras,-86.24,15.2,33,5.544394119
1987,India,78.96,20.59,935,10.36882255
1987,Iraq,43.68,33.22,4,2.5
1987,Ireland,-8.24,53.41,6,3.084962501
1987,Israel,34.85,31.05,56,6.307354922
1987,Italy,12.57,41.87,3,2.084962501
1987,Japan,138.25,36.2,4,2.5
1987,Kuwait,47.48,29.31,1,0.5
1987,Lebanon,35.86,33.85,516,9.511227255
1987,Malta,14.38,35.94,11,3.959431619
1987,Morocco,-7.09,31.79,200,8.14385619
1987,Mozambique,35.53,-18.67,638,9.817412614
1987,Namibia,18.49,-22.96,5,2.821928095
1987,Nicaragua,-85.21,12.87,843,10.21938882
1987,Norway,8.47,60.47,10,3.821928095
1987,Pakistan,69.35,30.38,1278,10.81967212
1987,Panama,-80.78,8.54,1,0.5
1987,Peru,-75.02,-9.19,1130,10.64210706
1987,Philippines,121.77,12.88,889,10.29603961
1987,South Africa,22.94,-30.56,508,9.488684687
1987,Spain,-3.75,40.46,279,8.624121312
1987,Sri Lanka,80.77,7.87,2055,11.50492268
1987,Suriname,-56.03,3.92,13,4.200439718
1987,Swaziland,31.47,-26.52,5,2.821928095
1987,Switzerland,8.23,46.82,1,0.5
1987,Tunisia,9.54,33.89,13,4.200439718
1987,Turkey,35.24,38.96,267,8.560695932
1987,Uganda,32.29,1.37,5,2.821928095
1987,United Kingdom,-3.44,55.38,224,8.307354922
1987,United States,-95.71,37.09,2,1.5
1987,Venezuela,-66.59,6.42,3,2.084962501
1987,Zimbabwe,29.15,-19.02,54,6.254887502
1988,Afghanistan,67.71,33.94,234,8.37036472
1988,Angola,17.87,-11.2,283,8.644658243
1988,Argentina,-63.62,-38.42,21,4.892317423
1988,Austria,14.55,47.52,1,0.5
1988,Bangladesh,90.36,23.68,253,8.482993575
1988,Belgium,4.47,50.5,1,0.5
1988,Bolivia,-63.59,-16.29,2,1.5
1988,Botswana,24.68,-22.33,6,3.084962501
1988,Chile,-71.54,-35.68,100,7.14385619
1988,Colombia,-74.3,4.57,1515,11.06510208
1988,Costa Rica,-83.75,9.75,6,3.084962501
1988,Cyprus,33.43,35.13,21,4.892317423
1988,Dominican Republic,-0.19,51.52,4,2.5
1988,Ecuador,-78.18,-1.83,11,3.959431619
1988,Egypt,30.8,26.82,18,4.669925001
1988,El Salvador,-88.9,13.79,725,10.00183718
1988,France,2.21,46.23,25,5.14385619
1988,Germany,10.45,51.17,15,4.406890596
1988,Greece,21.82,39.07,118,7.382643049
1988,Guatemala,-90.23,15.78,170,7.909390936
1988,Haiti,-72.29,18.97,3,2.084962501
1988,Honduras,-86.24,15.2,43,5.926264755
1988,India,78.96,20.59,1999,11.46506276
1988,Iran,53.69,32.43,25,5.14385619
1988,Iraq,43.68,33.22,147,7.699672345
1988,Israel,34.85,31.05,55,6.281359714
1988,Italy,12.57,41.87,25,5.14385619
1988,Japan,138.25,36.2,26,5.200439718
1988,Kuwait,47.48,29.31,3,2.084962501
1988,Lebanon,35.86,33.85,777,10.10177079
1988,Lesotho,28.23,-29.61,15,4.406890596
1988,Malaysia,101.98,4.21,11,3.959431619
1988,Maldives,73.54,1.98,119,7.394817763
1988,Martinique,-61.02,14.64,1,0.5
1988,Mauritius,57.55,-20.35,1,0.5
1988,Mexico,-102.55,23.63,2,1.5
1988,Mozambique,35.53,-18.67,308,8.766786541
1988,Namibia,18.49,-22.96,105,7.214245518
1988,Netherlands,5.29,52.13,10,3.821928095
1988,Nicaragua,-85.21,12.87,286,8.659871337
1988,Nigeria,8.68,9.08,4,2.5
1988,Pakistan,69.35,30.38,402,9.151051691
1988,Panama,-80.78,8.54,1,0.5
1988,Peru,-75.02,-9.19,1101,10.60459875
1988,Philippines,121.77,12.88,806,10.15463603
1988,Portugal,-8.22,39.4,2,1.5
1988,Senegal,-14.45,14.5,6,3.084962501
1988,South Africa,22.94,-30.56,758,10.06605404
1988,Spain,-3.75,40.46,169,7.900879436
1988,Sri Lanka,80.77,7.87,1866,11.36573327
1988,Sudan,30.22,12.86,86,6.926264755
1988,Suriname,-56.03,3.92,10,3.821928095
1988,Switzerland,8.23,46.82,5,2.821928095
1988,Thailand,100.99,15.87,12,4.084962501
1988,Turkey,35.24,38.96,123,7.442514505
1988,Uganda,32.29,1.37,182,8.00779464
1988,United Kingdom,-3.44,55.38,633,9.806061689
1988,United States,-95.71,37.09,2,1.5
1988,Venezuela,-66.59,6.42,46,6.023561956
1988,Zaire,21.76,-4.04,28,5.307354922
1988,Zambia,27.85,-13.13,27,5.254887502
1988,Zimbabwe,29.15,-19.02,5,2.821928095
1989,Afghanistan,67.71,33.94,94,7.054588852
1989,Angola,17.87,-11.2,98,7.114709844
1989,Argentina,-63.62,-38.42,43,5.926264755
1989,Austria,14.55,47.52,3,2.084962501
1989,Bangladesh,90.36,23.68,327,8.853146825
1989,Belgium,4.47,50.5,7,3.307354922
1989,Bolivia,-63.59,-16.29,2,1.5
1989,Brazil,-51.93,-14.24,1,0.5
1989,Cambodia,104.55,11.33,11,3.959431619
1989,Canada,-106.35,56.13,29,5.357980995
1989,Chile,-71.54,-35.68,39,5.785402219
1989,China,104.2,35.86,32,5.5
1989,Colombia,-74.3,4.57,1261,10.80035256
1989,Costa Rica,-83.75,9.75,3,2.084962501
1989,Cyprus,33.43,35.13,2,1.5
1989,Dominican Republic,-0.19,51.52,3,2.084962501
1989,Ecuador,-78.18,-1.83,11,3.959431619
1989,Egypt,30.8,26.82,2,1.5
1989,El Salvador,-88.9,13.79,962,10.40989308
1989,Ethiopia,40.49,9.15,1,0.5
1989,France,2.21,46.23,5,2.821928095
1989,Germany,10.45,51.17,13,4.200439718
1989,Greece,21.82,39.07,9,3.669925001
1989,Guatemala,-90.23,15.78,113,7.320178962
1989,Haiti,-72.29,18.97,9,3.669925001
1989,Honduras,-86.24,15.2,31,5.45419631
1989,India,78.96,20.59,1643,11.18211676
1989,Indonesia,113.92,-0.79,112,7.307354922
1989,Iran,53.69,32.43,14,4.307354922
1989,Iraq,43.68,33.22,25,5.14385619
1989,Ireland,-8.24,53.41,3,2.084962501
1989,Israel,34.85,31.05,106,7.227920455
1989,Italy,12.57,41.87,1,0.5
1989,Japan,138.25,36.2,3,2.084962501
1989,Kenya,37.91,-0.02,9,3.669925001
1989,Laos,102.5,19.86,2,1.5
1989,Lebanon,35.86,33.85,479,9.403881846
1989,Malaysia,101.98,4.21,8,3.5
1989,Mozambique,35.53,-18.67,985,10.44397991
1989,Namibia,18.49,-22.96,8,3.5
1989,Netherlands,5.29,52.13,5,2.821928095
1989,Nicaragua,-85.21,12.87,72,6.669925001
1989,Niger,8.08,17.61,171,7.917852515
1989,Pakistan,69.35,30.38,304,8.747927513
1989,Peru,-75.02,-9.19,1842,11.34705735
1989,Philippines,121.77,12.88,716,9.983815777
1989,Portugal,-8.22,39.4,1,0.5
1989,Qatar,51.18,25.35,3,2.084962501
1989,Saudi Arabia,45.08,23.89,17,4.587462841
1989,South Africa,22.94,-30.56,198,8.12935662
1989,Spain,-3.75,40.46,64,6.5
1989,Sri Lanka,80.77,7.87,2562,11.82305476
1989,Sudan,30.22,12.86,15,4.406890596
1989,Suriname,-56.03,3.92,20,4.821928095
1989,Thailand,100.99,15.87,86,6.926264755
1989,Turkey,35.24,38.96,285,8.654818109
1989,Uganda,32.29,1.37,109,7.268184325
1989,United Arab Emirates,53.85,23.42,1,0.5
1989,United Kingdom,-3.44,55.38,240,8.406890596
1989,United States,-95.71,37.09,17,4.587462841
1989,Uruguay,-55.77,-32.52,1,0.5
1989,Venezuela,-66.59,6.42,14,4.307354922
1989,Zambia,27.85,-13.13,44,5.959431619
1989,Zimbabwe,29.15,-19.02,30,5.406890596
1990,Afghanistan,67.71,33.94,134,7.56608919
1990,Algeria,1.66,28.03,4,2.5
1990,Angola,17.87,-11.2,364,9.00779464
1990,Argentina,-63.62,-38.42,2,1.5
1990,Bangladesh,90.36,23.68,198,8.12935662
1990,Belgium,4.47,50.5,2,1.5
1990,Bolivia,-63.59,-16.29,39,5.785402219
1990,Botswana,24.68,-22.33,6,3.084962501
1990,Brazil,-51.93,-14.24,7,3.307354922
1990,Chile,-71.54,-35.68,46,6.023561956
1990,China,104.2,35.86,12,4.084962501
1990,Colombia,-74.3,4.57,1441,10.99285462
1990,Cyprus,33.43,35.13,2,1.5
1990,Czechoslovakia,15.47,49.82,20,4.821928095
1990,Djibouti,42.59,11.83,15,4.406890596
1990,Dominican Republic,-0.19,51.52,6,3.084962501
1990,Ecuador,-78.18,-1.83,9,3.669925001
1990,Egypt,30.8,26.82,53,6.227920455
1990,El Salvador,-88.9,13.79,518,9.516808288
1990,Ethiopia,40.49,9.15,17,4.587462841
1990,France,2.21,46.23,6,3.084962501
1990,Germany,10.45,51.17,5,2.821928095
1990,Greece,21.82,39.07,12,4.084962501
1990,Guatemala,-90.23,15.78,110,7.281359714
1990,Guyana,-58.93,4.86,3,2.084962501
1990,Haiti,-72.29,18.97,119,7.394817763
1990,Honduras,-86.24,15.2,16,4.5
1990,India,78.96,20.59,1949,11.42851838
1990,Indonesia,113.92,-0.79,12,4.084962501
1990,Iran,53.69,32.43,12,4.084962501
1990,Israel,34.85,31.05,229,8.339203788
1990,Japan,138.25,36.2,127,7.488684687
1990,Jordan,36.24,30.59,5,2.821928095
1990,Lebanon,35.86,33.85,304,8.747927513
1990,Liberia,-9.43,6.43,2,1.5
1990,Malaysia,101.98,4.21,3,2.084962501
1990,Mali,-4,17.57,15,4.406890596
1990,Mexico,-102.55,23.63,4,2.5
1990,Mozambique,35.53,-18.67,311,8.78077077
1990,Netherlands,5.29,52.13,3,2.084962501
1990,Nicaragua,-85.21,12.87,31,5.45419631
1990,Pakistan,69.35,30.38,674,9.896604781
1990,Panama,-80.78,8.54,56,6.307354922
1990,Peru,-75.02,-9.19,1383,10.93358544
1990,Philippines,121.77,12.88,797,10.13843591
1990,Poland,19.15,51.92,2,1.5
1990,Senegal,-14.45,14.5,85,6.909390936
1990,South Africa,22.94,-30.56,443,9.291162889
1990,Spain,-3.75,40.46,170,7.909390936
1990,Sri Lanka,80.77,7.87,1674,11.20908381
1990,Sweden,18.64,60.13,12,4.084962501
1990,Switzerland,8.23,46.82,1,0.5
1990,Thailand,100.99,15.87,76,6.747927513
1990,Turkey,35.24,38.96,731,10.0137276
1990,Uganda,32.29,1.37,115,7.345490051
1990,United Kingdom,-3.44,55.38,199,8.136624621
1990,United States,-95.71,37.09,12,4.084962501
1990,Zambia,27.85,-13.13,42,5.892317423
1990,Zimbabwe,29.15,-19.02,23,5.023561956
1991,Afghanistan,67.71,33.94,195,8.107330314
1991,Algeria,1.66,28.03,115,7.345490051
1991,Angola,17.87,-11.2,144,7.669925001
1991,Argentina,-63.62,-38.42,8,3.5
1991,Azerbaijan,47.58,40.14,30,5.406890596
1991,Bahrain,50.56,26.07,1,0.5
1991,Bangladesh,90.36,23.68,523,9.530667136
1991,Belgium,4.47,50.5,1,0.5
1991,Belize,-88.5,17.19,2,1.5
1991,Bolivia,-63.59,-16.29,8,3.5
1991,Brazil,-51.93,-14.24,29,5.357980995
1991,Burundi,29.92,-3.37,158,7.803780748
1991,Cambodia,104.55,11.33,34,5.587462841
1991,Cameroon,12.35,7.37,36,5.669925001
1991,Central African Republic,20.94,6.61,10,3.821928095
1991,Chad,18.73,15.45,40,5.821928095
1991,Chile,-71.54,-35.68,46,6.023561956
1991,Colombia,-74.3,4.57,1162,10.68239435
1991,Croatia,15.2,45.1,272,8.587462841
1991,Czechoslovakia,15.47,49.82,1,0.5
1991,Djibouti,42.59,11.83,34,5.587462841
1991,Dominican Republic,-0.19,51.52,1,0.5
1991,Egypt,30.8,26.82,21,4.892317423
1991,El Salvador,-88.9,13.79,1443,10.99485558
1991,Ethiopia,40.49,9.15,161,7.830916878
1991,France,2.21,46.23,11,3.959431619
1991,Georgia,44.48,41.42,10,3.821928095
1991,Germany,10.45,51.17,48,6.084962501
1991,Greece,21.82,39.07,38,5.747927513
1991,Guatemala,-90.23,15.78,95,7.069855608
1991,Haiti,-72.29,18.97,138,7.608524457
1991,Honduras,-86.24,15.2,39,5.785402219
1991,Hungary,19.5,47.16,3,2.084962501
1991,India,78.96,20.59,2439,11.75207404
1991,Indonesia,113.92,-0.79,81,6.839850003
1991,Iran,53.69,32.43,2,1.5
1991,Iraq,43.68,33.22,3,2.084962501
1991,Ireland,-8.24,53.41,3,2.084962501
1991,Israel,34.85,31.05,58,6.357980995
1991,Italy,12.57,41.87,6,3.084962501
1991,Japan,138.25,36.2,2,1.5
1991,Jordan,36.24,30.59,9,3.669925001
1991,Kuwait,47.48,29.31,2,1.5
1991,Lebanon,35.86,33.85,484,9.418863237
1991,Lithuania,23.88,55.17,1,0.5
1991,Madagascar,46.87,-18.77,4,2.5
1991,Malaysia,101.98,4.21,1,0.5
1991,Mali,-4,17.57,62,6.45419631
1991,Mexico,-102.55,23.63,13,4.200439718
1991,Morocco,-7.09,31.79,3,2.084962501
1991,Mozambique,35.53,-18.67,440,9.281359714
1991,Namibia,18.49,-22.96,6,3.084962501
1991,Nicaragua,-85.21,12.87,99,7.12935662
1991,Niger,8.08,17.61,10,3.821928095
1991,Nigeria,8.68,9.08,44,5.959431619
1991,Pakistan,69.35,30.38,830,10.19696753
1991,Panama,-80.78,8.54,2,1.5
1991,Peru,-75.02,-9.19,1832,11.33920379
1991,Philippines,121.77,12.88,679,9.907267764
1991,Romania,24.97,45.94,4,2.5
1991,Saudi Arabia,45.08,23.89,6,3.084962501
1991,Senegal,-14.45,14.5,5,2.821928095
1991,Sierra Leone,-11.78,8.46,128,7.5
1991,Singapore,103.82,1.35,6,3.084962501
1991,South Africa,22.94,-30.56,771,10.09058705
1991,Spain,-3.75,40.46,210,8.214245518
1991,Sri Lanka,80.77,7.87,1420,10.97167521
1991,Sudan,30.22,12.86,32,5.5
1991,Suriname,-56.03,3.92,1,0.5
1991,Sweden,18.64,60.13,2,1.5
1991,Switzerland,8.23,46.82,4,2.5
1991,Thailand,100.99,15.87,38,5.747927513
1991,Togo,0.82,8.62,13,4.200439718
1991,Trinidad and Tobago,-61.22,10.69,1,0.5
1991,Tunisia,9.54,33.89,4,2.5
1991,Turkey,35.24,38.96,608,9.747927513
1991,Uganda,32.29,1.37,2,1.5
1991,Ukraine,31.17,48.38,1,0.5
1991,United Kingdom,-3.44,55.38,323,8.835390355
1991,United States,-95.71,37.09,57,6.332890014
1991,Venezuela,-66.59,6.42,48,6.084962501
1991,Yemen,44.13,15.21,3,2.084962501
1991,Yugoslavia,121.02,14.48,13,4.200439718
1991,Zaire,21.76,-4.04,21,4.892317423
1992,Afghanistan,67.71,33.94,234,8.37036472
1992,Albania,20.17,41.15,1,0.5
1992,Algeria,1.66,28.03,510,9.494353437
1992,Angola,17.87,-11.2,153,7.757387843
1992,Argentina,-63.62,-38.42,257,8.505624549
1992,Armenia,45.04,40.07,3,2.084962501
1992,Australia,133.78,-25.27,5,2.821928095
1992,Austria,14.55,47.52,1,0.5
1992,Azerbaijan,47.58,40.14,236,8.382643049
1992,Bangladesh,90.36,23.68,592,9.709453366
1992,Barbados,-59.54,13.19,6,3.084962501
1992,Belgium,4.47,50.5,1,0.5
1992,Belize,-88.5,17.19,1,0.5
1992,Benin,2.32,9.31,1,0.5
1992,Bolivia,-63.59,-16.29,9,3.669925001
1992,Brazil,-51.93,-14.24,38,5.747927513
1992,Brunei,114.73,4.54,1,0.5
1992,Burundi,29.92,-3.37,80,6.821928095
1992,Cambodia,104.55,11.33,212,8.227920455
1992,Cameroon,12.35,7.37,11,3.959431619
1992,Canada,-106.35,56.13,2,1.5
1992,Central African Republic,20.94,6.61,1,0.5
1992,Chad,18.73,15.45,170,7.909390936
1992,Chile,-71.54,-35.68,25,5.14385619
1992,China,104.2,35.86,29,5.357980995
1992,Colombia,-74.3,4.57,1080,10.5768156
1992,Croatia,15.2,45.1,22,4.959431619
1992,Cuba,-77.78,21.52,4,2.5
1992,Czechoslovakia,15.47,49.82,3,2.084962501
1992,Denmark,9.5,56.26,1,0.5
1992,Djibouti,42.59,11.83,249,8.460001932
1992,Dominican Republic,-0.19,51.52,11,3.959431619
1992,Ecuador,-78.18,-1.83,8,3.5
1992,Egypt,30.8,26.82,170,7.909390936
1992,El Salvador,-88.9,13.79,61,6.430737338
1992,Estonia,25.01,58.6,1,0.5
1992,Ethiopia,40.49,9.15,662,9.870687407
1992,Fiji,178.07,-17.71,1,0.5
1992,France,2.21,46.23,21,4.892317423
1992,Georgia,44.48,41.42,159,7.812882955
1992,Germany,10.45,51.17,234,8.37036472
1992,Ghana,-1.02,7.95,1,0.5
1992,Greece,21.82,39.07,36,5.669925001
1992,Guatemala,-90.23,15.78,95,7.069855608
1992,Guyana,-58.93,4.86,1,0.5
1992,Haiti,-72.29,18.97,25,5.14385619
1992,Honduras,-86.24,15.2,10,3.821928095
1992,Hungary,19.5,47.16,1,0.5
1992,India,78.96,20.59,2069,11.51471793
1992,Indonesia,113.92,-0.79,33,5.544394119
1992,Iran,53.69,32.43,14,4.307354922
1992,Iraq,43.68,33.22,205,8.1794801
1992,Israel,34.85,31.05,108,7.254887502
1992,Italy,12.57,41.87,40,5.821928095
1992,Ivory Coast,-5.55,7.54,1,0.5
1992,Jamaica,-77.3,18.11,5,2.821928095
1992,Jordan,36.24,30.59,1,0.5
1992,Kenya,37.91,-0.02,217,8.261551232
1992,Kuwait,47.48,29.31,13,4.200439718
1992,Laos,102.5,19.86,3,2.084962501
1992,Latvia,24.6,56.88,1,0.5
1992,Lebanon,35.86,33.85,195,8.107330314
1992,Liberia,-9.43,6.43,65,6.522367813
1992,Madagascar,46.87,-18.77,74,6.709453366
1992,Malawi,34.3,-13.25,32,5.5
1992,Mali,-4,17.57,5,2.821928095
1992,Malta,14.38,35.94,1,0.5
1992,Mexico,-102.55,23.63,8,3.5
1992,Morocco,-7.09,31.79,2,1.5
1992,Mozambique,35.53,-18.67,216,8.254887502
1992,Nepal,84.12,28.39,55,6.281359714
1992,Netherlands,5.29,52.13,1,0.5
1992,Nicaragua,-85.21,12.87,35,5.629283017
1992,Niger,8.08,17.61,47,6.054588852
1992,Nigeria,8.68,9.08,265,8.549848549
1992,Norway,8.47,60.47,2,1.5
1992,Pakistan,69.35,30.38,545,9.59011242
1992,Panama,-80.78,8.54,23,5.023561956
1992,Peru,-75.02,-9.19,1580,11.12570884
1992,Philippines,121.77,12.88,860,10.24819285
1992,Poland,19.15,51.92,9,3.669925001
1992,Portugal,-8.22,39.4,1,0.5
1992,Russia,105.32,61.52,72,6.669925001
1992,Senegal,-14.45,14.5,86,6.926264755
1992,Sierra Leone,-11.78,8.46,25,5.14385619
1992,South Africa,22.94,-30.56,1153,10.6711768
1992,Spain,-3.75,40.46,112,7.307354922
1992,Sri Lanka,80.77,7.87,1433,10.98482289
1992,Sudan,30.22,12.86,13,4.200439718
1992,Sweden,18.64,60.13,7,3.307354922
1992,Switzerland,8.23,46.82,12,4.084962501
1992,Thailand,100.99,15.87,129,7.511227255
1992,Togo,0.82,8.62,35,5.629283017
1992,Turkey,35.24,38.96,1770,11.28953364
1992,Uganda,32.29,1.37,16,4.5
1992,Ukraine,31.17,48.38,2,1.5
1992,United Arab Emirates,53.85,23.42,1,0.5
1992,United Kingdom,-3.44,55.38,641,9.824180547
1992,United States,-95.71,37.09,5,2.821928095
1992,Uzbekistan,64.59,41.38,1,0.5
1992,Venezuela,-66.59,6.42,35,5.629283017
1992,Yemen,44.13,15.21,41,5.857552005
1992,Yugoslavia,121.02,14.48,46,6.023561956
1992,Zaire,21.76,-4.04,66,6.544394119
1993,,,,,
1994,Afghanistan,67.71,33.94,52,6.200439718
1994,Albania,20.17,41.15,1,0.5
1994,Algeria,1.66,28.03,633,9.806061689
1994,Angola,17.87,-11.2,183,8.015699838
1994,Argentina,-63.62,-38.42,352,8.959431619
1994,Armenia,45.04,40.07,61,6.430737338
1994,Australia,133.78,-25.27,11,3.959431619
1994,Austria,14.55,47.52,3,2.084962501
1994,Azerbaijan,47.58,40.14,134,7.56608919
1994,Bahrain,50.56,26.07,3,2.084962501
1994,Bangladesh,90.36,23.68,687,9.924166289
1994,Belgium,4.47,50.5,16,4.5
1994,Benin,2.32,9.31,3,2.084962501
1994,Bolivia,-63.59,-16.29,22,4.959431619
1994,Brazil,-51.93,-14.24,19,4.747927513
1994,Bulgaria,25.49,42.73,2,1.5
1994,Burundi,29.92,-3.37,423,9.224513853
1994,Cambodia,104.55,11.33,313,8.790018847
1994,Cameroon,12.35,7.37,39,5.785402219
1994,Canada,-106.35,56.13,1,0.5
